Sommet 1	 ======> Couleur : 1
Sommet 736	 ======> Couleur : 22
Sommet 737	 ======> Couleur : 16
Sommet 738	 ======> Couleur : 19
Sommet 739	 ======> Couleur : 13
Sommet 740	 ======> Couleur : 14
Sommet 741	 ======> Couleur : 5
Sommet 742	 ======> Couleur : 3
Sommet 743	 ======> Couleur : 15
Sommet 744	 ======> Couleur : 22
Sommet 745	 ======> Couleur : 23
Sommet 746	 ======> Couleur : 1
Sommet 747	 ======> Couleur : 1
Sommet 748	 ======> Couleur : 20
Sommet 749	 ======> Couleur : 22
Sommet 750	 ======> Couleur : 8
Sommet 751	 ======> Couleur : 1
Sommet 752	 ======> Couleur : 6
Sommet 753	 ======> Couleur : 3
Sommet 754	 ======> Couleur : 4
Sommet 755	 ======> Couleur : 2
Sommet 756	 ======> Couleur : 15
Sommet 757	 ======> Couleur : 11
Sommet 758	 ======> Couleur : 1
Sommet 759	 ======> Couleur : 2
Sommet 760	 ======> Couleur : 11
Sommet 761	 ======> Couleur : 9
Sommet 762	 ======> Couleur : 1
Sommet 763	 ======> Couleur : 2
Sommet 764	 ======> Couleur : 8
Sommet 765	 ======> Couleur : 9
Sommet 766	 ======> Couleur : 5
Sommet 767	 ======> Couleur : 3
Sommet 768	 ======> Couleur : 4
Sommet 769	 ======> Couleur : 6
Sommet 770	 ======> Couleur : 4
Sommet 771	 ======> Couleur : 5
Sommet 772	 ======> Couleur : 16
Sommet 773	 ======> Couleur : 20
Sommet 774	 ======> Couleur : 10
Sommet 775	 ======> Couleur : 11
Sommet 776	 ======> Couleur : 15
Sommet 777	 ======> Couleur : 12
Sommet 778	 ======> Couleur : 1
Sommet 779	 ======> Couleur : 2
Sommet 780	 ======> Couleur : 1
Sommet 781	 ======> Couleur : 3
Sommet 782	 ======> Couleur : 4
Sommet 783	 ======> Couleur : 5
Sommet 784	 ======> Couleur : 2
Sommet 785	 ======> Couleur : 6
Sommet 786	 ======> Couleur : 3
Sommet 787	 ======> Couleur : 7
Sommet 788	 ======> Couleur : 4
Sommet 789	 ======> Couleur : 8
Sommet 790	 ======> Couleur : 5
Sommet 791	 ======> Couleur : 1
Sommet 792	 ======> Couleur : 9
Sommet 793	 ======> Couleur : 10
Sommet 794	 ======> Couleur : 6
Sommet 795	 ======> Couleur : 11
Sommet 796	 ======> Couleur : 7
Sommet 797	 ======> Couleur : 8
Sommet 798	 ======> Couleur : 37
Sommet 799	 ======> Couleur : 36
Sommet 800	 ======> Couleur : 1
Sommet 801	 ======> Couleur : 2
Sommet 802	 ======> Couleur : 8
Sommet 803	 ======> Couleur : 2
Sommet 804	 ======> Couleur : 1
Sommet 805	 ======> Couleur : 1
Sommet 806	 ======> Couleur : 1
Sommet 807	 ======> Couleur : 1
Sommet 808	 ======> Couleur : 2
Sommet 809	 ======> Couleur : 3
Sommet 810	 ======> Couleur : 2
Sommet 811	 ======> Couleur : 4
Sommet 812	 ======> Couleur : 3
Sommet 813	 ======> Couleur : 2
Sommet 814	 ======> Couleur : 2
Sommet 815	 ======> Couleur : 5
Sommet 816	 ======> Couleur : 4
Sommet 817	 ======> Couleur : 3
Sommet 818	 ======> Couleur : 6
Sommet 819	 ======> Couleur : 5
Sommet 820	 ======> Couleur : 7
Sommet 821	 ======> Couleur : 8
Sommet 822	 ======> Couleur : 6
Sommet 823	 ======> Couleur : 4
Sommet 824	 ======> Couleur : 3
Sommet 825	 ======> Couleur : 9
Sommet 826	 ======> Couleur : 7
Sommet 827	 ======> Couleur : 5
Sommet 828	 ======> Couleur : 4
Sommet 829	 ======> Couleur : 10
Sommet 830	 ======> Couleur : 8
Sommet 831	 ======> Couleur : 6
Sommet 832	 ======> Couleur : 5
Sommet 833	 ======> Couleur : 9
Sommet 834	 ======> Couleur : 7
Sommet 835	 ======> Couleur : 6
Sommet 836	 ======> Couleur : 4
Sommet 837	 ======> Couleur : 12
Sommet 838	 ======> Couleur : 5
Sommet 839	 ======> Couleur : 27
Sommet 840	 ======> Couleur : 28
Sommet 841	 ======> Couleur : 1
Sommet 842	 ======> Couleur : 1
Sommet 843	 ======> Couleur : 6
Sommet 844	 ======> Couleur : 3
Sommet 845	 ======> Couleur : 1
Sommet 846	 ======> Couleur : 7
Sommet 847	 ======> Couleur : 4
Sommet 848	 ======> Couleur : 38
Sommet 849	 ======> Couleur : 24
Sommet 850	 ======> Couleur : 29
Sommet 851	 ======> Couleur : 17
Sommet 852	 ======> Couleur : 26
Sommet 853	 ======> Couleur : 19
Sommet 854	 ======> Couleur : 6
Sommet 855	 ======> Couleur : 7
Sommet 856	 ======> Couleur : 8
Sommet 857	 ======> Couleur : 19
Sommet 858	 ======> Couleur : 20
Sommet 859	 ======> Couleur : 9
Sommet 860	 ======> Couleur : 10
Sommet 861	 ======> Couleur : 10
Sommet 862	 ======> Couleur : 18
Sommet 863	 ======> Couleur : 13
Sommet 864	 ======> Couleur : 6
Sommet 865	 ======> Couleur : 17
Sommet 866	 ======> Couleur : 16
Sommet 867	 ======> Couleur : 7
Sommet 868	 ======> Couleur : 4
Sommet 869	 ======> Couleur : 18
Sommet 870	 ======> Couleur : 9
Sommet 871	 ======> Couleur : 5
Sommet 872	 ======> Couleur : 22
Sommet 873	 ======> Couleur : 10
Sommet 874	 ======> Couleur : 23
Sommet 875	 ======> Couleur : 11
Sommet 876	 ======> Couleur : 6
Sommet 877	 ======> Couleur : 11
Sommet 878	 ======> Couleur : 12
Sommet 879	 ======> Couleur : 13
Sommet 880	 ======> Couleur : 16
Sommet 881	 ======> Couleur : 1
Sommet 882	 ======> Couleur : 2
Sommet 883	 ======> Couleur : 3
Sommet 884	 ======> Couleur : 4
Sommet 885	 ======> Couleur : 1
Sommet 886	 ======> Couleur : 5
Sommet 887	 ======> Couleur : 6
Sommet 888	 ======> Couleur : 7
Sommet 889	 ======> Couleur : 2
Sommet 890	 ======> Couleur : 8
Sommet 891	 ======> Couleur : 3
Sommet 892	 ======> Couleur : 14
Sommet 893	 ======> Couleur : 16
Sommet 894	 ======> Couleur : 12
Sommet 895	 ======> Couleur : 13
Sommet 896	 ======> Couleur : 4
Sommet 897	 ======> Couleur : 3
Sommet 898	 ======> Couleur : 24
Sommet 899	 ======> Couleur : 8
Sommet 900	 ======> Couleur : 4
Sommet 901	 ======> Couleur : 15
Sommet 902	 ======> Couleur : 8
Sommet 903	 ======> Couleur : 9
Sommet 904	 ======> Couleur : 1
Sommet 905	 ======> Couleur : 18
Sommet 906	 ======> Couleur : 19
Sommet 907	 ======> Couleur : 15
Sommet 908	 ======> Couleur : 9
Sommet 909	 ======> Couleur : 6
Sommet 910	 ======> Couleur : 16
Sommet 911	 ======> Couleur : 7
Sommet 912	 ======> Couleur : 12
Sommet 913	 ======> Couleur : 8
Sommet 914	 ======> Couleur : 6
Sommet 915	 ======> Couleur : 7
Sommet 916	 ======> Couleur : 8
Sommet 917	 ======> Couleur : 9
Sommet 918	 ======> Couleur : 8
Sommet 919	 ======> Couleur : 3
Sommet 920	 ======> Couleur : 28
Sommet 921	 ======> Couleur : 25
Sommet 922	 ======> Couleur : 13
Sommet 923	 ======> Couleur : 29
Sommet 924	 ======> Couleur : 1
Sommet 925	 ======> Couleur : 2
Sommet 926	 ======> Couleur : 1
Sommet 927	 ======> Couleur : 17
Sommet 928	 ======> Couleur : 13
Sommet 929	 ======> Couleur : 3
Sommet 930	 ======> Couleur : 2
Sommet 931	 ======> Couleur : 23
Sommet 932	 ======> Couleur : 11
Sommet 933	 ======> Couleur : 30
Sommet 934	 ======> Couleur : 31
Sommet 935	 ======> Couleur : 14
Sommet 936	 ======> Couleur : 15
Sommet 937	 ======> Couleur : 4
Sommet 938	 ======> Couleur : 5
Sommet 939	 ======> Couleur : 7
Sommet 940	 ======> Couleur : 4
Sommet 941	 ======> Couleur : 9
Sommet 942	 ======> Couleur : 8
Sommet 943	 ======> Couleur : 2
Sommet 944	 ======> Couleur : 5
Sommet 945	 ======> Couleur : 14
Sommet 946	 ======> Couleur : 15
Sommet 947	 ======> Couleur : 16
Sommet 948	 ======> Couleur : 17
Sommet 949	 ======> Couleur : 18
Sommet 950	 ======> Couleur : 3
Sommet 951	 ======> Couleur : 1
Sommet 952	 ======> Couleur : 6
Sommet 953	 ======> Couleur : 7
Sommet 954	 ======> Couleur : 13
Sommet 955	 ======> Couleur : 12
Sommet 956	 ======> Couleur : 8
Sommet 957	 ======> Couleur : 24
Sommet 958	 ======> Couleur : 3
Sommet 959	 ======> Couleur : 25
Sommet 960	 ======> Couleur : 4
Sommet 961	 ======> Couleur : 5
Sommet 962	 ======> Couleur : 6
Sommet 963	 ======> Couleur : 27
Sommet 964	 ======> Couleur : 10
Sommet 965	 ======> Couleur : 13
Sommet 966	 ======> Couleur : 7
Sommet 967	 ======> Couleur : 14
Sommet 968	 ======> Couleur : 9
Sommet 969	 ======> Couleur : 17
Sommet 970	 ======> Couleur : 11
Sommet 971	 ======> Couleur : 28
Sommet 972	 ======> Couleur : 7
Sommet 973	 ======> Couleur : 2
Sommet 974	 ======> Couleur : 5
Sommet 975	 ======> Couleur : 23
Sommet 976	 ======> Couleur : 24
Sommet 977	 ======> Couleur : 27
Sommet 978	 ======> Couleur : 32
Sommet 979	 ======> Couleur : 28
Sommet 980	 ======> Couleur : 17
Sommet 981	 ======> Couleur : 26
Sommet 982	 ======> Couleur : 20
Sommet 983	 ======> Couleur : 10
Sommet 984	 ======> Couleur : 31
Sommet 985	 ======> Couleur : 21
Sommet 986	 ======> Couleur : 8
Sommet 987	 ======> Couleur : 10
Sommet 988	 ======> Couleur : 9
Sommet 989	 ======> Couleur : 12
Sommet 990	 ======> Couleur : 10
Sommet 991	 ======> Couleur : 11
Sommet 992	 ======> Couleur : 13
Sommet 993	 ======> Couleur : 12
Sommet 994	 ======> Couleur : 23
Sommet 995	 ======> Couleur : 33
Sommet 996	 ======> Couleur : 21
Sommet 997	 ======> Couleur : 14
Sommet 998	 ======> Couleur : 12
Sommet 999	 ======> Couleur : 13
Sommet 1000	 ======> Couleur : 15
Sommet 1001	 ======> Couleur : 11
Sommet 1002	 ======> Couleur : 2
Sommet 1003	 ======> Couleur : 3
Sommet 1004	 ======> Couleur : 4
Sommet 1005	 ======> Couleur : 2
Sommet 1006	 ======> Couleur : 3
Sommet 1007	 ======> Couleur : 16
Sommet 1008	 ======> Couleur : 10
Sommet 1009	 ======> Couleur : 12
Sommet 1010	 ======> Couleur : 14
Sommet 1011	 ======> Couleur : 21
Sommet 1012	 ======> Couleur : 14
Sommet 1013	 ======> Couleur : 6
Sommet 1014	 ======> Couleur : 22
Sommet 1015	 ======> Couleur : 23
Sommet 1016	 ======> Couleur : 24
Sommet 1017	 ======> Couleur : 16
Sommet 1018	 ======> Couleur : 7
Sommet 1019	 ======> Couleur : 8
Sommet 1020	 ======> Couleur : 9
Sommet 1021	 ======> Couleur : 25
Sommet 1022	 ======> Couleur : 26
Sommet 1023	 ======> Couleur : 17
Sommet 1024	 ======> Couleur : 10
Sommet 1025	 ======> Couleur : 11
Sommet 1026	 ======> Couleur : 12
Sommet 1027	 ======> Couleur : 13
Sommet 1028	 ======> Couleur : 14
Sommet 1029	 ======> Couleur : 16
Sommet 1030	 ======> Couleur : 17
Sommet 1031	 ======> Couleur : 13
Sommet 1032	 ======> Couleur : 18
Sommet 1033	 ======> Couleur : 15
Sommet 1034	 ======> Couleur : 19
Sommet 1035	 ======> Couleur : 20
Sommet 1036	 ======> Couleur : 21
Sommet 1037	 ======> Couleur : 22
Sommet 1038	 ======> Couleur : 23
Sommet 1039	 ======> Couleur : 14
Sommet 1040	 ======> Couleur : 8
Sommet 1041	 ======> Couleur : 30
Sommet 1042	 ======> Couleur : 22
Sommet 1043	 ======> Couleur : 39
Sommet 1044	 ======> Couleur : 13
Sommet 1045	 ======> Couleur : 25
Sommet 1046	 ======> Couleur : 31
Sommet 1047	 ======> Couleur : 15
Sommet 1048	 ======> Couleur : 10
Sommet 1049	 ======> Couleur : 14
Sommet 1050	 ======> Couleur : 17
Sommet 1051	 ======> Couleur : 26
Sommet 1052	 ======> Couleur : 19
Sommet 1053	 ======> Couleur : 32
Sommet 1054	 ======> Couleur : 25
Sommet 1055	 ======> Couleur : 21
Sommet 1056	 ======> Couleur : 27
Sommet 1057	 ======> Couleur : 34
Sommet 1058	 ======> Couleur : 35
Sommet 1059	 ======> Couleur : 20
Sommet 1060	 ======> Couleur : 24
Sommet 1061	 ======> Couleur : 12
Sommet 1062	 ======> Couleur : 37
Sommet 1063	 ======> Couleur : 38
Sommet 1064	 ======> Couleur : 28
Sommet 1065	 ======> Couleur : 36
Sommet 1066	 ======> Couleur : 26
Sommet 1067	 ======> Couleur : 40
Sommet 1068	 ======> Couleur : 29
Sommet 1069	 ======> Couleur : 16
Sommet 1070	 ======> Couleur : 9
Sommet 1071	 ======> Couleur : 31
Sommet 1072	 ======> Couleur : 18
Sommet 1073	 ======> Couleur : 11
Sommet 1074	 ======> Couleur : 7
Sommet 1075	 ======> Couleur : 14
Sommet 1076	 ======> Couleur : 5
Sommet 1077	 ======> Couleur : 2
Sommet 1078	 ======> Couleur : 18
Sommet 1079	 ======> Couleur : 31
Sommet 1080	 ======> Couleur : 20
Sommet 1081	 ======> Couleur : 1
Sommet 1082	 ======> Couleur : 2
Sommet 1083	 ======> Couleur : 3
Sommet 1084	 ======> Couleur : 8
Sommet 1085	 ======> Couleur : 3
Sommet 1086	 ======> Couleur : 18
Sommet 1087	 ======> Couleur : 9
Sommet 1088	 ======> Couleur : 15
Sommet 1089	 ======> Couleur : 9
Sommet 1090	 ======> Couleur : 3
Sommet 1091	 ======> Couleur : 4
Sommet 1092	 ======> Couleur : 11
Sommet 1093	 ======> Couleur : 12
Sommet 1094	 ======> Couleur : 15
Sommet 1095	 ======> Couleur : 27
Sommet 1096	 ======> Couleur : 6
Sommet 1097	 ======> Couleur : 7
Sommet 1098	 ======> Couleur : 21
Sommet 1099	 ======> Couleur : 32
Sommet 1100	 ======> Couleur : 10
Sommet 1101	 ======> Couleur : 18
Sommet 1102	 ======> Couleur : 33
Sommet 1103	 ======> Couleur : 22
Sommet 1104	 ======> Couleur : 15
Sommet 1105	 ======> Couleur : 28
Sommet 1106	 ======> Couleur : 34
Sommet 1107	 ======> Couleur : 23
Sommet 1108	 ======> Couleur : 4
Sommet 1109	 ======> Couleur : 5
Sommet 1110	 ======> Couleur : 13
Sommet 1111	 ======> Couleur : 26
Sommet 1112	 ======> Couleur : 17
Sommet 1113	 ======> Couleur : 10
Sommet 1114	 ======> Couleur : 10
Sommet 1115	 ======> Couleur : 13
Sommet 1116	 ======> Couleur : 29
Sommet 1117	 ======> Couleur : 16
Sommet 1118	 ======> Couleur : 20
Sommet 1119	 ======> Couleur : 28
Sommet 1120	 ======> Couleur : 9
Sommet 1121	 ======> Couleur : 8
Sommet 1122	 ======> Couleur : 24
Sommet 1123	 ======> Couleur : 16
Sommet 1124	 ======> Couleur : 3
Sommet 1125	 ======> Couleur : 4
Sommet 1126	 ======> Couleur : 5
Sommet 1127	 ======> Couleur : 8
Sommet 1128	 ======> Couleur : 9
Sommet 1129	 ======> Couleur : 17
Sommet 1130	 ======> Couleur : 20
Sommet 1131	 ======> Couleur : 10
Sommet 1132	 ======> Couleur : 9
Sommet 1133	 ======> Couleur : 2
Sommet 1134	 ======> Couleur : 18
Sommet 1135	 ======> Couleur : 6
Sommet 1136	 ======> Couleur : 3
Sommet 1137	 ======> Couleur : 1
Sommet 1138	 ======> Couleur : 21
Sommet 1139	 ======> Couleur : 11
Sommet 1140	 ======> Couleur : 10
Sommet 1141	 ======> Couleur : 23
Sommet 1142	 ======> Couleur : 12
Sommet 1143	 ======> Couleur : 11
Sommet 1144	 ======> Couleur : 25
Sommet 1145	 ======> Couleur : 19
Sommet 1146	 ======> Couleur : 7
Sommet 1147	 ======> Couleur : 10
Sommet 1148	 ======> Couleur : 22
Sommet 1149	 ======> Couleur : 11
Sommet 1150	 ======> Couleur : 11
Sommet 1151	 ======> Couleur : 12
Sommet 1152	 ======> Couleur : 6
Sommet 1153	 ======> Couleur : 7
Sommet 1154	 ======> Couleur : 6
Sommet 1155	 ======> Couleur : 9
Sommet 1156	 ======> Couleur : 18
Sommet 1157	 ======> Couleur : 41
Sommet 1158	 ======> Couleur : 34
Sommet 1159	 ======> Couleur : 42
Sommet 1160	 ======> Couleur : 10
Sommet 1161	 ======> Couleur : 2
Sommet 1162	 ======> Couleur : 16
Sommet 1163	 ======> Couleur : 13
Sommet 1164	 ======> Couleur : 9
Sommet 1165	 ======> Couleur : 10
Sommet 1166	 ======> Couleur : 15
Sommet 1167	 ======> Couleur : 13
Sommet 1168	 ======> Couleur : 33
Sommet 1169	 ======> Couleur : 30
Sommet 1170	 ======> Couleur : 29
Sommet 1171	 ======> Couleur : 19
Sommet 1172	 ======> Couleur : 35
Sommet 1173	 ======> Couleur : 18
Sommet 1174	 ======> Couleur : 19
Sommet 1175	 ======> Couleur : 33
Sommet 1176	 ======> Couleur : 20
Sommet 1177	 ======> Couleur : 3
Sommet 1178	 ======> Couleur : 4
Sommet 1179	 ======> Couleur : 10
Sommet 1180	 ======> Couleur : 6
Sommet 1181	 ======> Couleur : 37
Sommet 1182	 ======> Couleur : 21
Sommet 1183	 ======> Couleur : 25
Sommet 1184	 ======> Couleur : 27
Sommet 1185	 ======> Couleur : 5
Sommet 1186	 ======> Couleur : 6
Sommet 1187	 ======> Couleur : 1
Sommet 1188	 ======> Couleur : 1
Sommet 1189	 ======> Couleur : 7
Sommet 1190	 ======> Couleur : 2
Sommet 1191	 ======> Couleur : 2
Sommet 1192	 ======> Couleur : 3
Sommet 1193	 ======> Couleur : 3
Sommet 1194	 ======> Couleur : 3
Sommet 1195	 ======> Couleur : 8
Sommet 1196	 ======> Couleur : 32
Sommet 1197	 ======> Couleur : 17
Sommet 1198	 ======> Couleur : 7
Sommet 1199	 ======> Couleur : 5
Sommet 1200	 ======> Couleur : 10
Sommet 1201	 ======> Couleur : 3
Sommet 1202	 ======> Couleur : 23
Sommet 1203	 ======> Couleur : 12
Sommet 1204	 ======> Couleur : 7
Sommet 1205	 ======> Couleur : 30
Sommet 1206	 ======> Couleur : 15
Sommet 1207	 ======> Couleur : 10
Sommet 1208	 ======> Couleur : 13
Sommet 1209	 ======> Couleur : 11
Sommet 1210	 ======> Couleur : 26
Sommet 1211	 ======> Couleur : 14
Sommet 1212	 ======> Couleur : 24
Sommet 1213	 ======> Couleur : 12
Sommet 1214	 ======> Couleur : 17
Sommet 1215	 ======> Couleur : 4
Sommet 1216	 ======> Couleur : 1
Sommet 1217	 ======> Couleur : 29
Sommet 1218	 ======> Couleur : 16
Sommet 1219	 ======> Couleur : 14
Sommet 1220	 ======> Couleur : 17
Sommet 1221	 ======> Couleur : 18
Sommet 1222	 ======> Couleur : 4
Sommet 1223	 ======> Couleur : 13
Sommet 1224	 ======> Couleur : 2
Sommet 1225	 ======> Couleur : 15
Sommet 1226	 ======> Couleur : 21
Sommet 1227	 ======> Couleur : 31
Sommet 1228	 ======> Couleur : 39
Sommet 1229	 ======> Couleur : 40
Sommet 1230	 ======> Couleur : 41
Sommet 1231	 ======> Couleur : 32
Sommet 1232	 ======> Couleur : 19
Sommet 1233	 ======> Couleur : 42
Sommet 1234	 ======> Couleur : 20
Sommet 1235	 ======> Couleur : 34
Sommet 1236	 ======> Couleur : 43
Sommet 1237	 ======> Couleur : 44
Sommet 1238	 ======> Couleur : 27
Sommet 1239	 ======> Couleur : 45
Sommet 1240	 ======> Couleur : 21
Sommet 1241	 ======> Couleur : 46
Sommet 1242	 ======> Couleur : 40
Sommet 1243	 ======> Couleur : 19
Sommet 1244	 ======> Couleur : 23
Sommet 1245	 ======> Couleur : 43
Sommet 1246	 ======> Couleur : 20
Sommet 1247	 ======> Couleur : 22
Sommet 1248	 ======> Couleur : 30
Sommet 1249	 ======> Couleur : 31
Sommet 1250	 ======> Couleur : 17
Sommet 1251	 ======> Couleur : 22
Sommet 1252	 ======> Couleur : 24
Sommet 1253	 ======> Couleur : 19
Sommet 1254	 ======> Couleur : 21
Sommet 1255	 ======> Couleur : 7
Sommet 1256	 ======> Couleur : 6
Sommet 1257	 ======> Couleur : 30
Sommet 1258	 ======> Couleur : 17
Sommet 1259	 ======> Couleur : 8
Sommet 1260	 ======> Couleur : 15
Sommet 1261	 ======> Couleur : 20
Sommet 1262	 ======> Couleur : 28
Sommet 1263	 ======> Couleur : 25
Sommet 1264	 ======> Couleur : 26
Sommet 1265	 ======> Couleur : 28
Sommet 1266	 ======> Couleur : 17
Sommet 1267	 ======> Couleur : 14
Sommet 1268	 ======> Couleur : 34
Sommet 1269	 ======> Couleur : 30
Sommet 1270	 ======> Couleur : 36
Sommet 1271	 ======> Couleur : 29
Sommet 1272	 ======> Couleur : 35
Sommet 1273	 ======> Couleur : 18
Sommet 1274	 ======> Couleur : 20
Sommet 1275	 ======> Couleur : 13
Sommet 1276	 ======> Couleur : 14
Sommet 1277	 ======> Couleur : 19
Sommet 1278	 ======> Couleur : 4
Sommet 1279	 ======> Couleur : 26
Sommet 1280	 ======> Couleur : 18
Sommet 1281	 ======> Couleur : 16
Sommet 1282	 ======> Couleur : 5
Sommet 1283	 ======> Couleur : 20
Sommet 1284	 ======> Couleur : 17
Sommet 1285	 ======> Couleur : 19
Sommet 1286	 ======> Couleur : 21
Sommet 1287	 ======> Couleur : 23
Sommet 1288	 ======> Couleur : 14
Sommet 1289	 ======> Couleur : 27
Sommet 1290	 ======> Couleur : 19
Sommet 1291	 ======> Couleur : 3
Sommet 1292	 ======> Couleur : 6
Sommet 1293	 ======> Couleur : 6
Sommet 1294	 ======> Couleur : 28
Sommet 1295	 ======> Couleur : 22
Sommet 1296	 ======> Couleur : 10
Sommet 1297	 ======> Couleur : 7
Sommet 1298	 ======> Couleur : 4
Sommet 1299	 ======> Couleur : 4
Sommet 1300	 ======> Couleur : 11
Sommet 1301	 ======> Couleur : 32
Sommet 1302	 ======> Couleur : 37
Sommet 1303	 ======> Couleur : 12
Sommet 1304	 ======> Couleur : 18
Sommet 1305	 ======> Couleur : 19
Sommet 1306	 ======> Couleur : 24
Sommet 1307	 ======> Couleur : 19
Sommet 1308	 ======> Couleur : 11
Sommet 1309	 ======> Couleur : 13
Sommet 1310	 ======> Couleur : 5
Sommet 1311	 ======> Couleur : 13
Sommet 1312	 ======> Couleur : 15
Sommet 1313	 ======> Couleur : 26
Sommet 1314	 ======> Couleur : 13
Sommet 1315	 ======> Couleur : 6
Sommet 1316	 ======> Couleur : 5
Sommet 1317	 ======> Couleur : 38
Sommet 1318	 ======> Couleur : 27
Sommet 1319	 ======> Couleur : 25
Sommet 1320	 ======> Couleur : 20
Sommet 1321	 ======> Couleur : 8
Sommet 1322	 ======> Couleur : 10
Sommet 1323	 ======> Couleur : 11
Sommet 1324	 ======> Couleur : 20
Sommet 1325	 ======> Couleur : 25
Sommet 1326	 ======> Couleur : 4
Sommet 1327	 ======> Couleur : 2
Sommet 1328	 ======> Couleur : 9
Sommet 1329	 ======> Couleur : 5
Sommet 1330	 ======> Couleur : 1
Sommet 1331	 ======> Couleur : 10
Sommet 1332	 ======> Couleur : 6
Sommet 1333	 ======> Couleur : 4
Sommet 1334	 ======> Couleur : 11
Sommet 1335	 ======> Couleur : 7
Sommet 1336	 ======> Couleur : 5
Sommet 1337	 ======> Couleur : 1
Sommet 1338	 ======> Couleur : 12
Sommet 1339	 ======> Couleur : 8
Sommet 1340	 ======> Couleur : 14
Sommet 1341	 ======> Couleur : 9
Sommet 1342	 ======> Couleur : 15
Sommet 1343	 ======> Couleur : 11
Sommet 1344	 ======> Couleur : 6
Sommet 1345	 ======> Couleur : 2
Sommet 1346	 ======> Couleur : 7
Sommet 1347	 ======> Couleur : 3
Sommet 1348	 ======> Couleur : 2
Sommet 1349	 ======> Couleur : 27
Sommet 1350	 ======> Couleur : 7
Sommet 1351	 ======> Couleur : 2
Sommet 1352	 ======> Couleur : 4
Sommet 1353	 ======> Couleur : 29
Sommet 1354	 ======> Couleur : 33
Sommet 1355	 ======> Couleur : 22
Sommet 1356	 ======> Couleur : 30
Sommet 1357	 ======> Couleur : 28
Sommet 1358	 ======> Couleur : 22
Sommet 1359	 ======> Couleur : 15
Sommet 1360	 ======> Couleur : 16
Sommet 1361	 ======> Couleur : 3
Sommet 1362	 ======> Couleur : 4
Sommet 1363	 ======> Couleur : 11
Sommet 1364	 ======> Couleur : 4
Sommet 1365	 ======> Couleur : 5
Sommet 1366	 ======> Couleur : 8
Sommet 1367	 ======> Couleur : 26
Sommet 1368	 ======> Couleur : 29
Sommet 1369	 ======> Couleur : 27
Sommet 1370	 ======> Couleur : 18
Sommet 1371	 ======> Couleur : 35
Sommet 1372	 ======> Couleur : 26
Sommet 1373	 ======> Couleur : 29
Sommet 1374	 ======> Couleur : 30
Sommet 1375	 ======> Couleur : 31
Sommet 1376	 ======> Couleur : 19
Sommet 1377	 ======> Couleur : 12
Sommet 1378	 ======> Couleur : 17
Sommet 1379	 ======> Couleur : 11
Sommet 1380	 ======> Couleur : 12
Sommet 1381	 ======> Couleur : 9
Sommet 1382	 ======> Couleur : 18
Sommet 1383	 ======> Couleur : 16
Sommet 1384	 ======> Couleur : 3
Sommet 1385	 ======> Couleur : 4
Sommet 1386	 ======> Couleur : 31
Sommet 1387	 ======> Couleur : 32
Sommet 1388	 ======> Couleur : 12
Sommet 1389	 ======> Couleur : 9
Sommet 1390	 ======> Couleur : 8
Sommet 1391	 ======> Couleur : 10
Sommet 1392	 ======> Couleur : 3
Sommet 1393	 ======> Couleur : 1
Sommet 1394	 ======> Couleur : 13
Sommet 1395	 ======> Couleur : 14
Sommet 1396	 ======> Couleur : 21
Sommet 1397	 ======> Couleur : 20
Sommet 1398	 ======> Couleur : 8
Sommet 1399	 ======> Couleur : 16
Sommet 1400	 ======> Couleur : 39
Sommet 1401	 ======> Couleur : 38
Sommet 1402	 ======> Couleur : 36
Sommet 1403	 ======> Couleur : 27
Sommet 1404	 ======> Couleur : 28
Sommet 1405	 ======> Couleur : 29
Sommet 1406	 ======> Couleur : 22
Sommet 1407	 ======> Couleur : 7
Sommet 1408	 ======> Couleur : 27
Sommet 1409	 ======> Couleur : 21
Sommet 1410	 ======> Couleur : 5
Sommet 1411	 ======> Couleur : 6
Sommet 1412	 ======> Couleur : 17
Sommet 1413	 ======> Couleur : 18
Sommet 1414	 ======> Couleur : 19
Sommet 1415	 ======> Couleur : 20
Sommet 1416	 ======> Couleur : 21
Sommet 1417	 ======> Couleur : 22
Sommet 1418	 ======> Couleur : 23
Sommet 1419	 ======> Couleur : 24
Sommet 1420	 ======> Couleur : 25
Sommet 1421	 ======> Couleur : 26
Sommet 1422	 ======> Couleur : 27
Sommet 1423	 ======> Couleur : 15
Sommet 1424	 ======> Couleur : 16
Sommet 1425	 ======> Couleur : 20
Sommet 1426	 ======> Couleur : 33
Sommet 1427	 ======> Couleur : 40
Sommet 1428	 ======> Couleur : 6
Sommet 1429	 ======> Couleur : 5
Sommet 1430	 ======> Couleur : 8
Sommet 1431	 ======> Couleur : 13
Sommet 1432	 ======> Couleur : 20
Sommet 1433	 ======> Couleur : 21
Sommet 1434	 ======> Couleur : 32
Sommet 1435	 ======> Couleur : 34
Sommet 1436	 ======> Couleur : 35
Sommet 1437	 ======> Couleur : 36
Sommet 1438	 ======> Couleur : 37
Sommet 1439	 ======> Couleur : 5
Sommet 1440	 ======> Couleur : 17
Sommet 1441	 ======> Couleur : 21
Sommet 1442	 ======> Couleur : 22
Sommet 1443	 ======> Couleur : 32
Sommet 1444	 ======> Couleur : 24
Sommet 1445	 ======> Couleur : 30
Sommet 1446	 ======> Couleur : 14
Sommet 1447	 ======> Couleur : 15
